accession	gene	protein_name	length	organism	organism_taxon_id	disease_uniprot_name	disease_uniprot_id	disease_acronym	mim_id	uniprot_url
P53634	CTSC	Dipeptidyl peptidase 1	463	Homo sapiens	9606	Papillon-Lefevre syndrome	DI-00900	PLS		https://rest.uniprot.org/uniprotkb/P53634
P53634	CTSC	Dipeptidyl peptidase 1	463	Homo sapiens	9606	Haim-Munk syndrome	DI-00539	HMS		https://rest.uniprot.org/uniprotkb/P53634
P53634	CTSC	Dipeptidyl peptidase 1	463	Homo sapiens	9606	Periodontititis, aggressive, 1	DI-01853	AP1		https://rest.uniprot.org/uniprotkb/P53634
P53672	CRYBA2	Beta-crystallin A2	197	Homo sapiens	9606	Cataract 42	DI-04171	CTRCT42		https://rest.uniprot.org/uniprotkb/P53672
P53816	PLAAT3	Phospholipase A and acyltransferase 3	162	Homo sapiens	9606	Lipodystrophy, familial partial, 9	DI-06826	FPLD9		https://rest.uniprot.org/uniprotkb/P53816
P54132	BLM	RecQ-like DNA helicase BLM	1417	Homo sapiens	9606	Bloom syndrome	DI-00191	BLM		https://rest.uniprot.org/uniprotkb/P54132
P54252	ATXN3	Ataxin-3	361	Homo sapiens	9606	Spinocerebellar ataxia 3	DI-01068	SCA3		https://rest.uniprot.org/uniprotkb/P54252
P54259	ATN1	Atrophin-1	1190	Homo sapiens	9606	Dentatorubral-pallidoluysian atrophy	DI-01476	DRPLA		https://rest.uniprot.org/uniprotkb/P54259
P54259	ATN1	Atrophin-1	1190	Homo sapiens	9606	Congenital hypotonia, epilepsy, developmental delay, and digital anomalies	DI-05610	CHEDDA		https://rest.uniprot.org/uniprotkb/P54259
P54819	AK2	Adenylate kinase 2, mitochondrial	239	Homo sapiens	9606	Reticular dysgenesis	DI-02261	RDYS		https://rest.uniprot.org/uniprotkb/P54819
P54868	HMGCS2	Hydroxymethylglutaryl-CoA synthase, mitochondrial	508	Homo sapiens	9606	3-hydroxy-3-methylglutaryl-CoA synthase-2 deficiency	DI-01751	HMGCS2D		https://rest.uniprot.org/uniprotkb/P54868
P55316	FOXG1	Forkhead box protein G1	489	Homo sapiens	9606	Rett syndrome congenital variant	DI-02790	RTTCV		https://rest.uniprot.org/uniprotkb/P55316
P55344	LIM2	Lens fiber membrane intrinsic protein	173	Homo sapiens	9606	Cataract, multiple types 19	DI-03783	CTRCT19		https://rest.uniprot.org/uniprotkb/P55344
P55916	UCP3	Putative mitochondrial transporter UCP3	312	Homo sapiens	9606	Obesity	DI-01221	OBESITY		https://rest.uniprot.org/uniprotkb/P55916
P56556	NDUFA6	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6	128	Homo sapiens	9606	Mitochondrial complex I deficiency, nuclear type 33	DI-05428	MC1DN33		https://rest.uniprot.org/uniprotkb/P56556
P56915	GSC	Homeobox protein goosecoid	257	Homo sapiens	9606	Short stature, auditory canal atresia, mandibular hypoplasia, skeletal abnormalities	DI-04071	SAMS		https://rest.uniprot.org/uniprotkb/P56915
P57078	RIPK4	Receptor-interacting serine/threonine-protein kinase 4	832	Homo sapiens	9606	Bartsocas-Papas syndrome	DI-03375	BPS		https://rest.uniprot.org/uniprotkb/P57078
P57078	RIPK4	Receptor-interacting serine/threonine-protein kinase 4	832	Homo sapiens	9606	CHAND syndrome	DI-05366	CHANDS		https://rest.uniprot.org/uniprotkb/P57078
P57081	WDR4	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4	412	Homo sapiens	9606	Galloway-Mowat syndrome 6	DI-05498	GAMOS6		https://rest.uniprot.org/uniprotkb/P57081
P57081	WDR4	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4	412	Homo sapiens	9606	Microcephaly, growth deficiency, seizures, and brain malformations	DI-05506	MIGSB		https://rest.uniprot.org/uniprotkb/P57081
P57087	JAM2	Junctional adhesion molecule B	298	Homo sapiens	9606	Basal ganglia calcification, idiopathic, 8, autosomal recessive	DI-05778	IBGC8		https://rest.uniprot.org/uniprotkb/P57087
P57772	EEFSEC	Selenocysteine-specific elongation factor	596	Homo sapiens	9606	Neurodevelopmental disorder with progressive spasticity and brain abnormalities	DI-07006	NEDPSB		https://rest.uniprot.org/uniprotkb/P57772
P57796	CABP4	Calcium-binding protein 4	275	Homo sapiens	9606	Cone-rod synaptic disorder, congenital non-progressive	DI-00378	CRSD		https://rest.uniprot.org/uniprotkb/P57796
P58304	VSX2	Visual system homeobox 2	361	Homo sapiens	9606	Microphthalmia, isolated, 2	DI-00755	MCOP2		https://rest.uniprot.org/uniprotkb/P58304
P58304	VSX2	Visual system homeobox 2	361	Homo sapiens	9606	Microphthalmia with cataracts and iris abnormalities	DI-00768	MCOPCTI		https://rest.uniprot.org/uniprotkb/P58304
P58304	VSX2	Visual system homeobox 2	361	Homo sapiens	9606	Microphthalmia/Coloboma 3	DI-00759	MCOPCB3		https://rest.uniprot.org/uniprotkb/P58304
P58743	SLC26A5	Prestin	744	Homo sapiens	9606	Deafness, autosomal recessive, 61	DI-02548	DFNB61		https://rest.uniprot.org/uniprotkb/P58743
P59910	DNAJB13	DnaJ homolog subfamily B member 13	316	Homo sapiens	9606	Ciliary dyskinesia, primary, 34	DI-04822	CILD34		https://rest.uniprot.org/uniprotkb/P59910
P60852	ZP1	Zona pellucida sperm-binding protein 1	638	Homo sapiens	9606	Oocyte/zygote/embryo maturation arrest 1	DI-04091	OZEMA1		https://rest.uniprot.org/uniprotkb/P60852
P60891	PRPS1	Ribose-phosphate pyrophosphokinase 1	318	Homo sapiens	9606	Phosphoribosylpyrophosphate synthetase superactivity	DI-02162	PRPS1 superactivity		https://rest.uniprot.org/uniprotkb/P60891
P60891	PRPS1	Ribose-phosphate pyrophosphokinase 1	318	Homo sapiens	9606	Charcot-Marie-Tooth disease, X-linked recessive, 5	DI-01337	CMTX5		https://rest.uniprot.org/uniprotkb/P60891
P60891	PRPS1	Ribose-phosphate pyrophosphokinase 1	318	Homo sapiens	9606	ARTS syndrome	DI-01191	ARTS		https://rest.uniprot.org/uniprotkb/P60891
P60891	PRPS1	Ribose-phosphate pyrophosphokinase 1	318	Homo sapiens	9606	Deafness, X-linked, 1	DI-02690	DFNX1		https://rest.uniprot.org/uniprotkb/P60891
P61224	RAP1B	Ras-related protein Rap-1b	184	Homo sapiens	9606	Thrombocytopenia 11 with multiple congenital anomalies and dysmorphic facies	DI-06814	THC11		https://rest.uniprot.org/uniprotkb/P61224
P61457	PCBD1	Pterin-4-alpha-carbinolamine dehydratase	104	Homo sapiens	9606	Hyperphenylalaninemia, BH4-deficient, D	DI-01279	HPABH4D		https://rest.uniprot.org/uniprotkb/P61457
P61586	RHOA	Transforming protein RhoA	193	Homo sapiens	9606	Ectodermal dysplasia with facial dysmorphism and acral, ocular, and brain anomalies	DI-05728	EDFAOB		https://rest.uniprot.org/uniprotkb/P61586
P61619	SEC61A1	Protein transport protein Sec61 subunit alpha isoform 1	476	Homo sapiens	9606	Tubulointerstitial kidney disease, autosomal dominant 5	DI-04780	ADTKD5		https://rest.uniprot.org/uniprotkb/P61619
P61619	SEC61A1	Protein transport protein Sec61 subunit alpha isoform 1	476	Homo sapiens	9606	Immunodeficiency, common variable, 15	DI-06822	CVID15		https://rest.uniprot.org/uniprotkb/P61619
P61619	SEC61A1	Protein transport protein Sec61 subunit alpha isoform 1	476	Homo sapiens	9606	Neutropenia, severe congenital, 11, autosomal dominant	DI-06823	SCN11		https://rest.uniprot.org/uniprotkb/P61619
P61764	STXBP1	Syntaxin-binding protein 1	594	Homo sapiens	9606	Developmental and epileptic encephalopathy 4	DI-00474	DEE4		https://rest.uniprot.org/uniprotkb/P61764
P62191	PSMC1	26S proteasome regulatory subunit 4	440	Homo sapiens	9606	Birk-Aharoni syndrome	DI-06522	BKAH		https://rest.uniprot.org/uniprotkb/P62191
P62879	GNB2	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2	340	Homo sapiens	9606	Neurodevelopmental disorder with hypotonia and dysmorphic facies	DI-06217	NEDHYDF		https://rest.uniprot.org/uniprotkb/P62879
P62879	GNB2	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2	340	Homo sapiens	9606	Sick sinus syndrome 4	DI-06153	SSS4		https://rest.uniprot.org/uniprotkb/P62879
P62913	RPL11	Large ribosomal subunit protein uL5	178	Homo sapiens	9606	Diamond-Blackfan anemia 7	DI-00397	DBA7		https://rest.uniprot.org/uniprotkb/P62913
P63092	GNAS	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short	394	Homo sapiens	9606	Albright hereditary osteodystrophy	DI-00073	AHO		https://rest.uniprot.org/uniprotkb/P63092
P63092	GNAS	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short	394	Homo sapiens	9606	Pseudohypoparathyroidism 1A	DI-02229	PHP1A		https://rest.uniprot.org/uniprotkb/P63092
P63092	GNAS	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short	394	Homo sapiens	9606	McCune-Albright syndrome	DI-01952	MAS		https://rest.uniprot.org/uniprotkb/P63092
P63092	GNAS	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short	394	Homo sapiens	9606	Progressive osseous heteroplasia	DI-02212	POH		https://rest.uniprot.org/uniprotkb/P63092
P63092	GNAS	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short	394	Homo sapiens	9606	ACTH-independent macronodular adrenal hyperplasia 1	DI-01167	AIMAH1		https://rest.uniprot.org/uniprotkb/P63092
P63092	GNAS	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short	394	Homo sapiens	9606	Pseudohypoparathyroidism 1B	DI-02817	PHP1B		https://rest.uniprot.org/uniprotkb/P63092
P63092	GNAS	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short	394	Homo sapiens	9606	Pseudohypoparathyroidism 1C	DI-02818	PHP1C		https://rest.uniprot.org/uniprotkb/P63092
P63316	TNNC1	Troponin C, slow skeletal and cardiac muscles	161	Homo sapiens	9606	Cardiomyopathy, dilated, 1Z	DI-00228	CMD1Z		https://rest.uniprot.org/uniprotkb/P63316
P63316	TNNC1	Troponin C, slow skeletal and cardiac muscles	161	Homo sapiens	9606	Cardiomyopathy, familial hypertrophic, 13	DI-02553	CMH13		https://rest.uniprot.org/uniprotkb/P63316
P67775	PPP2CA	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform	309	Homo sapiens	9606	Houge-Janssens syndrome 3	DI-05507	HJS3		https://rest.uniprot.org/uniprotkb/P67775
P68032	ACTC1	Actin, alpha cardiac muscle 1	377	Homo sapiens	9606	Cardiomyopathy, dilated, 1R	DI-00223	CMD1R		https://rest.uniprot.org/uniprotkb/P68032
P68032	ACTC1	Actin, alpha cardiac muscle 1	377	Homo sapiens	9606	Cardiomyopathy, familial hypertrophic, 11	DI-00241	CMH11		https://rest.uniprot.org/uniprotkb/P68032
P68032	ACTC1	Actin, alpha cardiac muscle 1	377	Homo sapiens	9606	Atrial septal defect 5	DI-02497	ASD5		https://rest.uniprot.org/uniprotkb/P68032
P69905	HBA1	Hemoglobin subunit alpha	142	Homo sapiens	9606	Heinz body anemias	DI-01698	HEIBAN		https://rest.uniprot.org/uniprotkb/P69905
P69905	HBA1	Hemoglobin subunit alpha	142	Homo sapiens	9606	Alpha-thalassemia	DI-01181	A-THAL		https://rest.uniprot.org/uniprotkb/P69905
P69905	HBA1	Hemoglobin subunit alpha	142	Homo sapiens	9606	Hemoglobin H disease	DI-03202	HBH		https://rest.uniprot.org/uniprotkb/P69905
P78314	SH3BP2	SH3 domain-binding protein 2	561	Homo sapiens	9606	Cherubism	DI-00296	CRBM		https://rest.uniprot.org/uniprotkb/P78314
P78367	NKX3-2	Homeobox protein Nkx-3.2	333	Homo sapiens	9606	Spondylo-megaepiphyseal-metaphyseal dysplasia	DI-02858	SMMD		https://rest.uniprot.org/uniprotkb/P78367
P78382	SLC35A1	CMP-sialic acid transporter	337	Homo sapiens	9606	Congenital disorder of glycosylation 2F	DI-01398	CDG2F		https://rest.uniprot.org/uniprotkb/P78382
P78411	IRX5	Iroquois-class homeodomain protein IRX-5	483	Homo sapiens	9606	Hamamy syndrome	DI-03480	HMMS		https://rest.uniprot.org/uniprotkb/P78411
P81172	HAMP	Hepcidin	84	Homo sapiens	9606	Hemochromatosis 2B	DI-01700	HFE2B		https://rest.uniprot.org/uniprotkb/P81172
P82650	MRPS22	Small ribosomal subunit protein mS22	360	Homo sapiens	9606	Combined oxidative phosphorylation deficiency 5	DI-01368	COXPD5		https://rest.uniprot.org/uniprotkb/P82650
P82650	MRPS22	Small ribosomal subunit protein mS22	360	Homo sapiens	9606	Ovarian dysgenesis 7	DI-05334	ODG7		https://rest.uniprot.org/uniprotkb/P82650
Q00005	PPP2R2B	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B beta isoform	443	Homo sapiens	9606	Spinocerebellar ataxia 12	DI-01075	SCA12		https://rest.uniprot.org/uniprotkb/Q00005
Q00534	CDK6	Cyclin-dependent kinase 6	326	Homo sapiens	9606	Microcephaly 12, primary, autosomal recessive	DI-04262	MCPH12		https://rest.uniprot.org/uniprotkb/Q00534
Q00577	PURA	Transcriptional activator protein Pur-alpha	322	Homo sapiens	9606	Neurodevelopmental disorder with neonatal respiratory insufficiency, hypotonia, and feeding difficulties	DI-04309	NEDRIHF		https://rest.uniprot.org/uniprotkb/Q00577
Q00597	FANCC	Fanconi anemia group C protein	558	Homo sapiens	9606	Fanconi anemia complementation group C	DI-03112	FANCC		https://rest.uniprot.org/uniprotkb/Q00597
Q00796	SORD	Sorbitol dehydrogenase	357	Homo sapiens	9606	Neuronopathy, distal hereditary motor, autosomal recessive 8	DI-05855	HMNR8		https://rest.uniprot.org/uniprotkb/Q00796
Q01196	RUNX1	Runt-related transcription factor 1	453	Homo sapiens	9606	Familial platelet disorder with associated myeloid malignancy	DI-01597	FPDMM		https://rest.uniprot.org/uniprotkb/Q01196
Q01543	FLI1	Friend leukemia integration 1 transcription factor	452	Homo sapiens	9606	Ewing sarcoma	DI-02610	ES		https://rest.uniprot.org/uniprotkb/Q01543
Q01543	FLI1	Friend leukemia integration 1 transcription factor	452	Homo sapiens	9606	Bleeding disorder, platelet-type, 21	DI-04984	BDPLT21		https://rest.uniprot.org/uniprotkb/Q01543
Q01826	SATB1	DNA-binding protein SATB1	763	Homo sapiens	9606	Den Hoed-de Boer-Voisin syndrome	DI-06058	DHDBV		https://rest.uniprot.org/uniprotkb/Q01826
Q01826	SATB1	DNA-binding protein SATB1	763	Homo sapiens	9606	Developmental delay with dysmorphic facies and dental anomalies	DI-06057	DEFDA		https://rest.uniprot.org/uniprotkb/Q01826
Q01955	COL4A3	Collagen alpha-3(IV) chain	1670	Homo sapiens	9606	Hematuria, benign familial, 2	DI-06644	BFH2		https://rest.uniprot.org/uniprotkb/Q01955
Q01955	COL4A3	Collagen alpha-3(IV) chain	1670	Homo sapiens	9606	Alport syndrome 3A, autosomal dominant	DI-02831	ATS3A		https://rest.uniprot.org/uniprotkb/Q01955
Q01955	COL4A3	Collagen alpha-3(IV) chain	1670	Homo sapiens	9606	Alport syndrome 3B, autosomal recessive	DI-06774	ATS3B		https://rest.uniprot.org/uniprotkb/Q01955
Q01959	SLC6A3	Sodium-dependent dopamine transporter	620	Homo sapiens	9606	Parkinsonism-dystonia 1, infantile-onset	DI-02782	PKDYS1		https://rest.uniprot.org/uniprotkb/Q01959
Q01970	PLCB3	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3	1234	Homo sapiens	9606	Spondylometaphyseal dysplasia with corneal dystrophy	DI-05885	SMDCD		https://rest.uniprot.org/uniprotkb/Q01970
Q01973	ROR1	Inactive tyrosine-protein kinase transmembrane receptor ROR1	937	Homo sapiens	9606	Deafness, autosomal recessive, 108	DI-05055	DFNB108		https://rest.uniprot.org/uniprotkb/Q01973
Q02221	COX6A2	Cytochrome c oxidase subunit 6A2, mitochondrial	97	Homo sapiens	9606	Mitochondrial complex IV deficiency, nuclear type 18	DI-05939	MC4DN18		https://rest.uniprot.org/uniprotkb/Q02221
Q02224	CENPE	Centromere-associated protein E	2701	Homo sapiens	9606	Microcephaly 13, primary, autosomal recessive	DI-04269	MCPH13		https://rest.uniprot.org/uniprotkb/Q02224
Q02241	KIF23	Kinesin-like protein KIF23	960	Homo sapiens	9606	Anemia, congenital dyserythropoietic, 3A	DI-06363	CDAN3A		https://rest.uniprot.org/uniprotkb/Q02241
Q02318	CYP27A1	Sterol 26-hydroxylase, mitochondrial	531	Homo sapiens	9606	Cerebrotendinous xanthomatosis	DI-01335	CTX		https://rest.uniprot.org/uniprotkb/Q02318
Q02487	DSC2	Desmocollin-2	901	Homo sapiens	9606	Arrhythmogenic right ventricular dysplasia, familial, 11	DI-01555	ARVD11		https://rest.uniprot.org/uniprotkb/Q02487
Q02763	TEK	Angiopoietin-1 receptor	1124	Homo sapiens	9606	Dominantly inherited venous malformations	DI-01500	VMCM		https://rest.uniprot.org/uniprotkb/Q02763
Q02763	TEK	Angiopoietin-1 receptor	1124	Homo sapiens	9606	Glaucoma 3, primary congenital, E	DI-04901	GLC3E		https://rest.uniprot.org/uniprotkb/Q02763
Q03001	DST	Dystonin	7570	Homo sapiens	9606	Neuropathy, hereditary sensory and autonomic, 6	DI-03461	HSAN6		https://rest.uniprot.org/uniprotkb/Q03001
Q03001	DST	Dystonin	7570	Homo sapiens	9606	Epidermolysis bullosa simplex 3, localized or generalized intermediate, with BP230 deficiency	DI-03906	EBS3		https://rest.uniprot.org/uniprotkb/Q03001
Q03431	PTH1R	Parathyroid hormone/parathyroid hormone-related peptide receptor	593	Homo sapiens	9606	Metaphyseal chondrodysplasia, Jansen type	DI-01847	MCDJ		https://rest.uniprot.org/uniprotkb/Q03431
Q03431	PTH1R	Parathyroid hormone/parathyroid hormone-related peptide receptor	593	Homo sapiens	9606	Chondrodysplasia Blomstrand type	DI-01343	BOCD		https://rest.uniprot.org/uniprotkb/Q03431
Q03431	PTH1R	Parathyroid hormone/parathyroid hormone-related peptide receptor	593	Homo sapiens	9606	Eiken syndrome	DI-01518	EKNS		https://rest.uniprot.org/uniprotkb/Q03431
Q03431	PTH1R	Parathyroid hormone/parathyroid hormone-related peptide receptor	593	Homo sapiens	9606	Primary failure of tooth eruption	DI-02202	PFE		https://rest.uniprot.org/uniprotkb/Q03431
Q04446	GBE1	1,4-alpha-glucan-branching enzyme	702	Homo sapiens	9606	Glycogen storage disease 4	DI-00524	GSD4		https://rest.uniprot.org/uniprotkb/Q04446
Q04446	GBE1	1,4-alpha-glucan-branching enzyme	702	Homo sapiens	9606	Polyglucosan body neuropathy, adult form	DI-00052	APBN		https://rest.uniprot.org/uniprotkb/Q04446
Q04656	ATP7A	Copper-transporting ATPase 1	1500	Homo sapiens	9606	Menkes disease	DI-00706	MNK		https://rest.uniprot.org/uniprotkb/Q04656
Q04656	ATP7A	Copper-transporting ATPase 1	1500	Homo sapiens	9606	Occipital horn syndrome	DI-00880	OHS		https://rest.uniprot.org/uniprotkb/Q04656
Q04656	ATP7A	Copper-transporting ATPase 1	1500	Homo sapiens	9606	Neuronopathy, distal hereditary motor, X-linked	DI-02799	HMNX		https://rest.uniprot.org/uniprotkb/Q04656
Q04743	EMX2	Homeobox protein EMX2	252	Homo sapiens	9606	Schizencephaly	DI-02284	SCHZC		https://rest.uniprot.org/uniprotkb/Q04743
Q04837	SSBP1	Single-stranded DNA-binding protein, mitochondrial	148	Homo sapiens	9606	Optic atrophy 13 with retinal and foveal abnormalities	DI-05921	OPA13		https://rest.uniprot.org/uniprotkb/Q04837
Q05469	LIPE	Hormone-sensitive lipase	1076	Homo sapiens	9606	Lipodystrophy, familial partial, 6	DI-04219	FPLD6		https://rest.uniprot.org/uniprotkb/Q05469
Q05516	ZBTB16	Zinc finger and BTB domain-containing protein 16	673	Homo sapiens	9606	Skeletal defects, genital hypoplasia, and impaired intellectual development	DI-02310	SGYMR		https://rest.uniprot.org/uniprotkb/Q05516
Q05996	ZP2	Zona pellucida sperm-binding protein 2	745	Homo sapiens	9606	Oocyte/zygote/embryo maturation arrest 6	DI-05501	OZEMA6		https://rest.uniprot.org/uniprotkb/Q05996
Q06210	GFPT1	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1	699	Homo sapiens	9606	Myasthenic syndrome, congenital, 12	DI-03084	CMS12		https://rest.uniprot.org/uniprotkb/Q06210
Q06413	MEF2C	Myocyte-specific enhancer factor 2C	473	Homo sapiens	9606	Neurodevelopmental disorder with hypotonia, stereotypic hand movements, and impaired language	DI-02856	NEDHSIL		https://rest.uniprot.org/uniprotkb/Q06413
Q06710	PAX8	Paired box protein Pax-8	450	Homo sapiens	9606	Hypothyroidism, congenital, non-goitrous, 2	DI-00363	CHNG2		https://rest.uniprot.org/uniprotkb/Q06710
Q07011	TNFRSF9	Tumor necrosis factor receptor superfamily member 9	255	Homo sapiens	9606	Immunodeficiency 109 with lymphoproliferation	DI-06628	IMD109		https://rest.uniprot.org/uniprotkb/Q07011
Q07021	C1QBP	Complement component 1 Q subcomponent-binding protein, mitochondrial	282	Homo sapiens	9606	Combined oxidative phosphorylation deficiency 33	DI-05115	COXPD33		https://rest.uniprot.org/uniprotkb/Q07021
Q08379	GOLGA2	Golgin subfamily A member 2	1002	Homo sapiens	9606	Developmental delay with hypotonia, myopathy, and brain abnormalities	DI-06607	DEDHMB		https://rest.uniprot.org/uniprotkb/Q08379
Q08828	ADCY1	Adenylate cyclase type 1	1119	Homo sapiens	9606	Deafness, autosomal recessive, 44	DI-04170	DFNB44		https://rest.uniprot.org/uniprotkb/Q08828
Q0GE19	SLC10A7	Sodium/bile acid cotransporter 7	340	Homo sapiens	9606	Short stature, amelogenesis imperfecta, and skeletal dysplasia with scoliosis	DI-05512	SSASKS		https://rest.uniprot.org/uniprotkb/Q0GE19
Q0ZGT2	NEXN	Nexilin	675	Homo sapiens	9606	Cardiomyopathy, dilated, 1CC	DI-02530	CMD1CC		https://rest.uniprot.org/uniprotkb/Q0ZGT2
Q0ZGT2	NEXN	Nexilin	675	Homo sapiens	9606	Cardiomyopathy, dilated, 2M	DI-07061	CMD2M		https://rest.uniprot.org/uniprotkb/Q0ZGT2
Q0ZGT2	NEXN	Nexilin	675	Homo sapiens	9606	Cardiomyopathy, familial hypertrophic, 20	DI-03041	CMH20		https://rest.uniprot.org/uniprotkb/Q0ZGT2
Q10713	PMPCA	Mitochondrial-processing peptidase subunit alpha	525	Homo sapiens	9606	Spinocerebellar ataxia, autosomal recessive, 2	DI-04657	SCAR2		https://rest.uniprot.org/uniprotkb/Q10713
